time,input_mL_s,pH
126.06303151575788,14.130315157578789,6.752126063031516
127.06353176588296,14.135317658829415,6.754127063531766
128.064032016008,14.14032016008004,6.756128064032016
129.06453226613309,14.145322661330665,6.758129064532266
130.06503251625813,14.150325162581291,6.7601300650325165
131.0655327663832,14.155327663831915,6.762131065532766
132.06603301650827,14.160330165082541,6.764132066033016
133.06653326663331,14.165332666333166,6.766133066533267
134.06703351675839,14.170335167583792,6.768134067033516
135.06753376688346,14.175337668834418,6.770135067533767
136.06803401700853,14.180340170085042,6.772136068034017
137.06853426713357,14.185342671335668,6.774137068534267
138.06903451725864,14.190345172586293,6.776138069034517
139.06953476738371,14.195347673836919,6.778139069534768
140.07003501750876,14.200350175087543,6.780140070035017
141.07053526763383,14.205352676338169,6.782141070535268
142.0710355177589,14.210355177588795,6.784142071035518
143.07153576788394,14.21535767883942,6.786143071535768
144.07203601800902,14.220360180090045,6.788144072036018
145.0725362681341,14.22536268134067,6.790145072536268
146.07303651825913,14.230365182591296,6.792146073036518
147.0735367683842,14.235367683841922,6.794147073536768
148.07403701850927,14.240370185092546,6.796148074037019
149.07453726863432,14.245372686343172,6.798149074537268
150.0750375187594,14.250375187593797,6.800150075037519
151.07553776888446,14.255377688844423,6.802151075537769
152.0760380190095,14.260380190095047,6.804152076038019
153.07653826913457,14.265382691345673,6.806153076538269
154.07703851925964,14.270385192596299,6.80815407703852
155.07753876938472,14.275387693846923,6.810155077538769
156.07803901950976,14.28039019509755,6.81215607803902
157.07853926963483,14.285392696348174,6.81415707853927
158.0790395197599,14.2903951975988,6.8161580790395195
159.07953976988495,14.295397698849424,6.81815907953977
160.08004002001002,14.30040020010005,6.82016008004002
161.0805402701351,14.305402701350676,6.82216108054027
162.08104052026013,14.3104052026013,6.82416208104052
163.0815407703852,14.315407703851927,6.826163081540771
164.08204102051027,14.32041020510255,6.82816408204102
165.08254127063532,14.325412706353177,6.830165082541271
166.0830415207604,14.330415207603801,6.832166083041521
167.08354177088546,14.335417708854427,6.834167083541771
168.08404202101053,14.340420210105053,6.836168084042021
169.08454227113558,14.345422711355678,6.838169084542272
170.08504252126065,14.350425212606304,6.840170085042521
171.08554277138572,14.355427713856928,6.8421710855427715
172.08604302151076,14.360430215107554,6.844172086043022
173.08654327163583,14.365432716358178,6.8461730865432715
174.0870435217609,14.370435217608804,6.848174087043522
175.08754377188595,14.37543771885943,6.8501750875437715
176.08804402201102,14.380440220110055,6.852176088044022
177.0885442721361,14.38544272136068,6.854177088544272
178.08904452226113,14.390445222611305,6.856178089044522
179.0895447723862,14.395447723861931,6.858179089544772
180.09004502251128,14.400450225112557,6.860180090045023
181.09054527263632,14.405452726363182,6.862181090545272
182.0910455227614,14.410455227613808,6.864182091045523
183.09154577288646,14.415457728864432,6.866183091545773
184.0920460230115,14.420460230115058,6.868184092046023
185.09254627313658,14.425462731365682,6.870185092546273
186.09304652326165,14.430465232616308,6.8721860930465235
187.09354677338672,14.435467733866934,6.874187093546773
188.09404702351176,14.440470235117559,6.8761880940470235
189.09454727363683,14.445472736368185,6.878189094547274
190.0950475237619,14.450475237618809,6.880190095047523
191.09554777388695,14.455477738869435,6.882191095547774
192.09604802401202,14.46048024012006,6.884192096048024
193.0965482741371,14.465482741370685,6.886193096548274
194.09704852426214,14.470485242621312,6.888194097048524
195.0975487743872,14.475487743871936,6.890195097548775
196.09804902451228,14.480490245122562,6.892196098049024
197.09854927463732,14.485492746373186,6.894197098549275
198.0990495247624,14.490495247623812,6.896198099049525
199.09954977488746,14.495497748874437,6.898199099549775
200.10005002501254,14.500500250125063,6.900200100050025
201.10055027513758,14.505502751375689,6.9022011005502755
202.10105052526265,14.510505252626313,6.904202101050525
203.10155077538772,14.515507753876939,6.906203101550775
204.10205102551276,14.520510255127563,6.908204102051026
205.10255127563784,14.52551275637819,6.910205102551275
206.1030515257629,14.530515257628814,6.912206103051526
207.10355177588795,14.53551775887944,6.914207103551776
208.10405202601302,14.540520260130066,6.916208104052026
209.1045522761381,14.54552276138069,6.918209104552276
210.10505252626314,14.550525262631316,6.920210105052527
211.1055527763882,14.55552776388194,6.922211105552776
212.10605302651328,14.560530265132567,6.924212106053027
213.10655327663832,14.565532766383193,6.926213106553277
214.1070535267634,14.570535267633817,6.928214107053527
215.10755377688847,14.575537768884443,6.930215107553777
216.1080540270135,14.580540270135067,6.932216108054027
217.10855427713858,14.585542771385693,6.934217108554277
218.10905452726365,14.590545272636318,6.936218109054527
219.10955477738872,14.595547773886944,6.938219109554778
220.11005502751377,14.600550275137568,6.940220110055027
221.11055527763884,14.605552776388194,6.942221110555278
222.1110555277639,14.61055527763882,6.944222111055528
223.11155577788895,14.615557778889444,6.946223111555778
224.11205602801402,14.62056028014007,6.948224112056028
225.1125562781391,14.625562781390695,6.950225112556279
226.11305652826414,14.63056528264132,6.952226113056528
227.1135567783892,14.635567783891947,6.954227113556779
228.11405702851428,14.640570285142571,6.956228114057028
229.11455727863932,14.645572786393197,6.9582291145572785
230.1150575287644,14.650575287643822,6.960230115057529
231.11555777888947,14.655577788894448,6.962231115557779
232.11605802901454,14.660580290145074,6.964232116058029
233.11655827913958,14.665582791395698,6.966233116558279
234.11705852926465,14.670585292646324,6.968234117058529
235.11755877938973,14.675587793896948,6.970235117558779
236.11805902951477,14.680590295147574,6.97223611805903
237.11855927963984,14.685592796398199,6.974237118559279
238.1190595297649,14.690595297648825,6.97623811905953
239.11955977988995,14.695597798899449,6.97823911955978
240.12006003001503,14.700600300150075,6.98024012006003
241.1205602801401,14.705602801400701,6.98224112056028
242.12106053026514,14.710605302651325,6.9842421210605306
243.1215607803902,14.715607803901952,6.98624312156078
244.12206103051528,14.720610305152576,6.9882441220610305
245.12256128064033,14.725612806403202,6.990245122561281
246.1230615307654,14.730615307653828,6.9922461230615305
247.12356178089047,14.735617808904452,6.994247123561781
248.1240620310155,14.740620310155078,6.996248124062031
249.12456228114058,14.745622811405703,6.998249124562281
250.12506253126566,14.750625312656329,7.000250125062531
251.12556278139073,14.755627813906953,7.002251125562782
252.12606303151577,14.760630315157579,7.004252126063031
253.12656328164084,14.765632816408203,7.006253126563282
254.1270635317659,14.77063531765883,7.008254127063532
255.12756378189096,14.775637818909455,7.010255127563782
256.128064032016,14.78064032016008,7.012256128064032
257.1285642821411,14.785642821410706,7.0142571285642825
258.12906453226617,14.79064532266133,7.016258129064532
259.12956478239124,14.795647823911956,7.0182591295647825
260.13006503251626,14.800650325162582,7.020260130065033
261.1305652826413,14.805652826413207,7.0222611305652824
262.1310655327664,14.810655327663833,7.024262131065533
263.13156578289147,14.815657828914457,7.026263131565783
264.13206603301654,14.820660330165083,7.028264132066033
265.1325662831416,14.825662831415709,7.030265132566283
266.13306653326663,14.830665332666333,7.032266133066534
267.1335667833917,14.835667833916958,7.034267133566783
268.13406703351677,14.840670335167584,7.036268134067034
269.13456728364184,14.84567283641821,7.038269134567283
270.1350675337669,14.850675337668834,7.040270135067534
271.135567783892,14.85567783891946,7.042271135567784
272.13606803401706,14.860680340170084,7.0442721360680345
273.1365682841421,14.86568284142071,7.046273136568284
274.13706853426714,14.870685342671337,7.0482741370685345
275.1375687843922,14.87568784392196,7.050275137568784
276.1380690345173,14.880690345172587,7.052276138069034
277.13856928464236,14.885692846423211,7.054277138569285
278.13906953476743,14.890695347673837,7.056278139069535
279.13956978489244,14.895697848924462,7.058279139569785
280.1400700350175,14.900700350175088,7.060280140070035
281.1405702851426,14.905702851425714,7.062281140570285
282.14107053526766,14.910705352676338,7.064282141070535
283.14157078539273,14.915707853926964,7.066283141570786
284.1420710355178,14.920710355177588,7.068284142071036
285.1425712856428,14.925712856428214,7.070285142571286
286.1430715357679,14.930715357678839,7.072286143071536
287.14357178589296,14.935717858929465,7.074287143571786
288.14407203601803,14.94072036018009,7.076288144072036
289.1445722861431,14.945722861430715,7.078289144572286
290.1450725362682,14.950725362681341,7.080290145072537
291.14557278639325,14.955727863931966,7.082291145572786
292.14607303651826,14.960730365182592,7.084292146073037
293.14657328664333,14.965732866433218,7.086293146573286
294.1470735367684,14.970735367683842,7.088294147073537
295.1475737868935,14.975737868934468,7.090295147573787
296.14807403701855,14.980740370185092,7.092296148074037
297.1485742871436,14.985742871435718,7.094297148574287
298.14907453726863,14.990745372686343,7.096298149074538
299.1495747873937,14.995747873936969,7.098299149574787
300.1500750375188,15.000750375187593,7.100300150075038
301.15057528764385,15.005752876438219,7.102301150575288
302.1510755377689,15.010755377688845,7.1043021510755375
303.151575787894,15.01575787893947,7.106303151575788
304.152076038019,15.020760380190096,7.108304152076038
305.1525762881441,15.02576288144072,7.110305152576288
306.15307653826915,15.030765382691346,7.112306153076538
307.1535767883942,15.035767883941972,7.114307153576789
308.1540770385193,15.040770385192596,7.116308154077038
309.15457728864436,15.045772886443222,7.118309154577289
310.15507753876943,15.050775387693847,7.120310155077539
311.15557778889445,15.055777888944473,7.122311155577789
312.1560780390195,15.060780390195097,7.124312156078039
313.1565782891446,15.065782891445723,7.12631315657829
314.15707853926966,15.070785392696349,7.128314157078539
315.15757878939473,15.075787893946973,7.1303151575787895
316.1580790395198,15.0807903951976,7.13231615807904
317.1585792896448,15.085792896448224,7.1343171585792895
318.1590795397699,15.09079539769885,7.13631815907954
319.15957978989496,15.095797898949474,7.13831915957979
320.16008004002003,15.1008004002001,7.14032016008004
321.1605802901451,15.105802901450726,7.14232116058029
322.1610805402702,15.11080540270135,7.144322161080541
323.16158079039525,15.115807903951977,7.14632316158079
324.16208104052026,15.120810405202601,7.148324162081041
325.16258129064533,15.125812906453227,7.150325162581291
326.1630815407704,15.130815407703853,7.152326163081541
327.1635817908955,15.135817908954477,7.154327163581791
328.16408204102055,15.140820410205103,7.156328164082041
329.1645822911456,15.145822911455728,7.158329164582291
330.16508254127064,15.150825412706354,7.1603301650825415
331.1655827913957,15.155827913956978,7.162331165582792
332.1660830415208,15.160830415207604,7.1643321660830415
333.16658329164585,15.165832916458228,7.166333166583292
334.1670835417709,15.170835417708854,7.168334167083541
335.167583791896,15.17583791895948,7.170335167583792
336.16808404202106,15.180840420210105,7.172336168084042
337.1685842921461,15.185842921460731,7.174337168584292
338.16908454227115,15.190845422711355,7.176338169084542
339.1695847923962,15.195847923961981,7.178339169584793
340.1700850425213,15.200850425212607,7.180340170085042
341.17058529264636,15.205852926463232,7.182341170585293
342.17108554277144,15.210855427713858,7.184342171085543
343.17158579289645,15.215857928964482,7.186343171585793
344.1720860430215,15.220860430215108,7.188344172086043
345.1725862931466,15.225862931465732,7.1903451725862935
346.17308654327167,15.230865432716358,7.192346173086543
347.17358679339674,15.235867933966984,7.194347173586793
348.1740870435218,15.240870435217609,7.196348174087044
349.1745872936468,15.245872936468235,7.198349174587293
350.1750875437719,15.25087543771886,7.200350175087544
351.17558779389697,15.255877938969485,7.202351175587794
352.17608804402204,15.26088044022011,7.204352176088044
353.1765882941471,15.265882941470736,7.206353176588294
354.1770885442722,15.270885442721362,7.208354177088545
355.17758879439725,15.275887943971986,7.210355177588794
356.17808904452227,15.280890445222612,7.212356178089045
357.17858929464734,15.285892946473236,7.214357178589295
358.1790895447724,15.290895447723862,7.216358179089545
359.1795897948975,15.295897948974488,7.218359179589795
360.18009004502255,15.300900450225113,7.220360180090045
361.1805902951476,15.305902951475739,7.222361180590295
362.18109054527264,15.310905452726363,7.224362181090545
363.1815907953977,15.31590795397699,7.226363181590795
364.1820910455228,15.320910455227613,7.228364182091045
365.18259129564785,15.32591295647824,7.230365182591296
366.1830915457729,15.330915457728864,7.232366183091546
367.183591795898,15.33591795897949,7.234367183591796
368.184092046023,15.340920460230116,7.236368184092046
369.1845922961481,15.34592296148074,7.238369184592296
370.18509254627315,15.350925462731366,7.240370185092546
371.1855927963982,15.35592796398199,7.242371185592797
372.1860930465233,15.360930465232617,7.244372186093047
373.18659329664837,15.365932966483243,7.2463731865932965
374.18709354677344,15.370935467733867,7.248374187093547
375.18759379689845,15.375937968984493,7.2503751875937965
376.1880940470235,15.380940470235117,7.252376188094047
377.1885942971486,15.385942971485743,7.254377188594297
378.18909454727367,15.390945472736368,7.256378189094548
379.18959479739874,15.395947973986994,7.258379189594797
380.1900950475238,15.40095047523762,7.260380190095048
381.1905952976488,15.405952976488244,7.262381190595297
382.1910955477739,15.41095547773887,7.264382191095548
383.19159579789897,15.415957978989494,7.266383191595798
384.19209604802404,15.42096048024012,7.268384192096049
385.1925962981491,15.425962981490745,7.270385192596298
386.1930965482742,15.430965482741371,7.2723861930965485
387.19359679839926,15.435967983991997,7.274387193596798
388.19409704852427,15.440970485242621,7.2763881940970485
389.19459729864934,15.445972986493247,7.278389194597299
390.1950975487744,15.450975487743872,7.2803901950975485
391.1955977988995,15.455977988994498,7.282391195597799
392.19609804902456,15.460980490245124,7.284392196098049
393.1965982991496,15.465982991495748,7.286393196598299
394.19709854927464,15.470985492746372,7.288394197098549
395.1975987993997,15.475987993996998,7.2903951975988
396.1980990495248,15.480990495247624,7.292396198099049
397.19859929964986,15.485992996498249,7.2943971985993
398.1990995497749,15.490995497748875,7.29639819909955
399.1995997999,15.4959979989995,7.2983991995998
400.20010005002507,15.501000500250125,7.30040020010005
401.2006003001501,15.506003001500751,7.3024012006003005
402.20110055027516,15.511005502751376,7.30440220110055
403.20160080040023,15.516008004002002,7.3064032016008005
404.2021010505253,15.521010505252626,7.308404202101051
405.2026013006504,15.526013006503252,7.3104052026013004
406.20310155077544,15.531015507753878,7.312406203101551
407.20360180090046,15.536018009004502,7.314407203601801
408.20410205102553,15.541020510255127,7.316408204102051
409.2046023011506,15.546023011505753,7.318409204602301
410.2051025512757,15.551025512756379,7.320410205102552
411.20560280140074,15.556028014007005,7.322411205602801
412.2061030515258,15.56103051525763,7.324412206103052
413.20660330165083,15.566033016508253,7.326413206603302
414.2071035517759,15.57103551775888,7.328414207103552
415.207603801901,15.576038019009506,7.330415207603802
416.20810405202604,15.58104052026013,7.3324162081040525
417.2086043021511,15.586043021510756,7.334417208604302
418.2091045522762,15.59104552276138,7.3364182091045524
419.20960480240126,15.596048024012006,7.338419209604803
420.2101050525263,15.601050525262632,7.340420210105052
421.21060530265135,15.606053026513257,7.342421210605303
422.2111055527764,15.611055527763883,7.344422211105552
423.2116058029015,15.616058029014507,7.346423211605803
424.21210605302656,15.621060530265133,7.348424212106053
425.21260630315163,15.62606303151576,7.350425212606304
426.21310655327665,15.631065532766383,7.352426213106553
427.2136068034017,15.636068034017008,7.354427213606804
428.2141070535268,15.641070535267634,7.356428214107053
429.21460730365186,15.64607303651826,7.358429214607304
430.21510755377693,15.651075537768884,7.360430215107554
431.215607803902,15.65607803901951,7.3624312156078044
432.216108054027,15.661080540270135,7.364432216108054
433.2166083041521,15.66608304152076,7.366433216608304
434.21710855427716,15.671085542771387,7.368434217108554
435.21760880440223,15.676088044022011,7.370435217608804
436.2181090545273,15.681090545272637,7.372436218109055
437.2186093046524,15.686093046523261,7.374437218609305
438.21910955477745,15.691095547773887,7.376438219109555
439.21960980490246,15.696098049024513,7.378439219609805
440.22011005502753,15.701100550275138,7.380440220110055
441.2206103051526,15.706103051525762,7.382441220610305
442.2211105552777,15.711105552776388,7.384442221110556
443.22161080540275,15.716108054027014,7.386443221610805
444.2221110555278,15.72111055527764,7.388444222111056
445.22261130565283,15.726113056528265,7.390445222611306
446.2231115557779,15.731115557778889,7.3924462231115555
447.223611805903,15.736118059029515,7.394447223611806
448.22411205602805,15.741120560280141,7.396448224112056
449.2246123061531,15.746123061530765,7.398449224612306
450.2251125562782,15.751125562781391,7.400450225112556
451.22561280640326,15.756128064032016,7.402451225612807
452.2261130565283,15.761130565282642,7.404452226113056
453.22661330665335,15.766133066533268,7.406453226613307
454.2271135567784,15.771135567783892,7.408454227113557
455.2276138069035,15.776138069034518,7.410455227613807
456.22811405702856,15.781140570285142,7.412456228114057
457.22861430715363,15.786143071535768,7.414457228614308
458.22911455727865,15.791145572786393,7.416458229114557
459.2296148074037,15.796148074037019,7.4184592296148075
460.2301150575288,15.801150575287643,7.420460230115058
461.23061530765386,15.80615307653827,7.4224612306153075
462.23111555777893,15.811155577788895,7.424462231115558
463.231615807904,15.81615807903952,7.426463231615808
464.2321160580291,15.821160580290146,7.428464232116058
465.2326163081541,15.82616308154077,7.430465232616308
466.23311655827916,15.831165582791396,7.432466233116559
467.23361680840424,15.836168084042022,7.434467233616808
468.2341170585293,15.841170585292646,7.436468234117059
469.2346173086544,15.846173086543272,7.438469234617309
470.23511755877945,15.851175587793897,7.440470235117559
471.23561780890446,15.856178089044523,7.442471235617809
472.23611805902954,15.861180590295149,7.4444722361180595
473.2366183091546,15.866183091545773,7.446473236618309
474.2371185592797,15.871185592796397,7.4484742371185595
475.23761880940475,15.876188094047023,7.450475237618809
476.2381190595298,15.88119059529765,7.4524762381190595
477.23861930965484,15.886193096548274,7.45447723861931
478.2391195597799,15.8911955977989,7.45647823911956
479.239619809905,15.896198099049524,7.45847923961981
480.24012006003005,15.90120060030015,7.46048024012006
481.2406203101551,15.906203101550776,7.46248124062031
482.2411205602802,15.9112056028014,7.46448224112056
483.24162081040527,15.916208104052027,7.466483241620811
484.2421210605303,15.921210605302651,7.46848424212106
485.24262131065535,15.926213106553277,7.470485242621311
486.2431215607804,15.931215607803903,7.472486243121561
487.2436218109055,15.936218109054527,7.474487243621811
488.24412206103057,15.941220610305153,7.476488244122061
489.24462231115564,15.946223111555778,7.4784892446223115
490.24512256128065,15.951225612806404,7.480490245122561
491.2456228114057,15.956228114057028,7.482491245622811
492.2461230615308,15.961230615307654,7.484492246123062
493.24662331165587,15.966233116558278,7.486493246623311
494.24712356178094,15.971235617808905,7.488494247123562
495.247623811906,15.97623811905953,7.490495247623812
496.248124062031,15.981240620310155,7.492496248124062
497.2486243121561,15.986243121560781,7.494497248624312
498.24912456228117,15.991245622811405,7.496498249124563
499.24962481240624,15.996248124062031,7.498499249624812
500.2501250625313,15.998499249624812,7.499349674837418
501.2506253126564,15.992496248124061,7.496748374187093
502.25112556278145,15.986493246623311,7.494147073536769
503.25162581290647,15.980490245122562,7.491545772886443
504.25212606303154,15.97448724362181,7.488944472236118
505.2526263131566,15.968484242121061,7.486343171585792
506.2531265632817,15.96248124062031,7.483741870935468
507.25362681340675,15.95647823911956,7.481140570285143
508.2541270635318,15.950475237618809,7.478539269634817
509.25462731365684,15.94447223611806,7.475937968984492
510.2551275637819,15.938469234617308,7.473336668334167
511.255627813907,15.932466233116559,7.470735367683842
512.256128064032,15.926463231615807,7.468134067033517
513.2566283141571,15.920460230115058,7.465532766383191
514.2571285642822,15.914457228614307,7.462931465732867
515.2576288144072,15.908454227113557,7.460330165082541
516.2581290645323,15.902451225612806,7.457728864432216
517.2586293146574,15.896448224112056,7.455127563781891
518.2591295647825,15.890445222611305,7.452526263131565
519.2596298149075,15.884442221110556,7.449924962481241
520.2601300650325,15.878439219609804,7.447323661830915
521.2606303151576,15.872436218109055,7.44472236118059
522.2611305652827,15.866433216608304,7.4421210605302655
523.2616308154078,15.860430215107554,7.43951975987994
524.2621310655328,15.854427213606803,7.436918459229615
525.2626313156578,15.848424212106053,7.434317158579289
526.2631315657829,15.842421210605302,7.431715857928964
527.263631815908,15.836418209104552,7.4291145572786395
528.2641320660331,15.830415207603801,7.426513256628314
529.2646323161581,15.824412206103052,7.423911955977989
530.2651325662832,15.8184092046023,7.421310655327663
531.2656328164082,15.81240620310155,7.418709354677339
532.2661330665333,15.8064032016008,7.4161080540270135
533.2666333166584,15.80040020010005,7.413506753376688
534.2671335667834,15.794397198599299,7.410905452726364
535.2676338169085,15.78839419709855,7.408304152076038
536.2681340670335,15.782391195597798,7.405702851425713
537.2686343171587,15.776388194097049,7.4031015507753875
538.2691345672837,15.770385192596297,7.400500250125062
539.2696348174087,15.764382191095548,7.397898949474738
540.2701350675338,15.758379189594796,7.395297648824412
541.2706353176588,15.752376188094047,7.392696348174087
542.271135567784,15.746373186593296,7.3900950475237615
543.271635817909,15.740370185092546,7.387493746873437
544.2721360680341,15.734367183591795,7.384892446223112
545.2726363181591,15.728364182091045,7.382291145572786
546.2731365682841,15.722361180590296,7.379689844922461
547.2736368184093,15.716358179089545,7.377088544272136
548.2741370685343,15.710355177588795,7.374487243621811
549.2746373186594,15.704352176088044,7.371885942971486
550.2751375687844,15.698349174587293,7.36928464232116
551.2756378189094,15.692346173086543,7.366683341670836
552.2761380690346,15.686343171585792,7.36408204102051
553.2766383191596,15.680340170085042,7.361480740370185
554.2771385692847,15.674337168584291,7.35887943971986
555.2776388194097,15.668334167083541,7.356278139069535
556.2781390695349,15.66233116558279,7.35367683841921
557.2786393196599,15.65632816408204,7.351075537768884
558.2791395697849,15.650325162581291,7.348474237118559
559.27963981991,15.64432216108054,7.345872936468234
560.280140070035,15.63831915957979,7.343271635817909
561.2806403201602,15.632316158079039,7.340670335167584
562.2811405702852,15.62631315657829,7.338069034517258
563.2816408204103,15.620310155077538,7.335467733866933
564.2821410705353,15.614307153576789,7.3328664332166085
565.2826413206603,15.608304152076037,7.330265132566283
566.2831415707855,15.602301150575288,7.327663831915958
567.2836418209105,15.596298149074537,7.325062531265633
568.2841420710356,15.590295147573787,7.322461230615308
569.2846423211606,15.584292146073036,7.3198599299649825
570.2851425712856,15.578289144572286,7.317258629314657
571.2856428214108,15.572286143071535,7.314657328664332
572.2861430715358,15.566283141570786,7.312056028014007
573.2866433216609,15.560280140070034,7.309454727363682
574.2871435717859,15.554277138569285,7.3068534267133565
575.287643821911,15.548274137068534,7.304252126063031
576.2881440720361,15.542271135567784,7.301650825412707
577.2886443221611,15.536268134067033,7.299049524762381
578.2891445722862,15.530265132566283,7.296448224112056
579.2896448224112,15.524262131065532,7.2938469234617305
580.2901450725363,15.518259129564782,7.291245622811406
